2.9,0.0
2.18,0.0
2.236,0.0
2.3,0.0
2.376,0.0
2.22,0.0
2.316,0.084
1.856,0.0
2.164,0.0
1.7,0.016
1.496,0.068
1.128,0.064
1.224,0.04
2.188,0.0
2.696,0.0
3.364,0.0
2.476,0.004
2.884,0.0
2.456,0.0
2.98,0.012
2.78,0.0
2.432,0.0
2.796,0.0
2.472,0.004
2.744,0.004
3.184,0.0
3.644,0.0
5.316,0.004
4.66,0.0
3.52,0.0
3.748,0.004
3.404,0.004
3.16,0.0
3.616,0.0
4.128,0.0
3.936,0.004
4.82,0.0
4.356,0.0
4.064,0.0
5.804,0.0
4.58,0.004
4.812,0.236
7.184,0.328
8.924,0.384
4.796,0.376
4.804,0.344
4.848,0.336
4.368,0.492
4.148,0.528
3.504,0.624
3.012,0.86
2.604,0.772
3.1,0.564
3.672,0.36
4.896,0.328
4.808,0.336
4.516,0.216
4.356,0.0
4.2,0.0
4.06,0.0
4.008,0.0
4.056,0.0
3.992,0.0
3.924,0.0
3.54,0.0
4.564,0.0
4.08,0.0
7.38,0.0
6.64,0.0
5.812,0.0
5.444,0.0
6.18,0.0
3.768,0.0
3.772,0.0
4.14,0.0
8.492,0.024
6.04,0.0
4.52,0.0
3.108,0.0
2.608,0.004
5.912,0.008
3.428,0.0
2.832,0.0
4.408,0.004
3.168,0.004
3.356,0.0
4.34,0.0
8.668,0.0
7.756,0.228
4.364,0.184
3.984,0.004
4.692,0.0
4.864,0.0
3.34,0.0
3.408,0.0
3.184,0.0
