0.304,0.328
0.408,0.38
0.308,0.332
0.32,0.332
0.392,0.368
0.3,0.32
0.336,0.34
0.368,0.356
0.3,0.324
0.348,0.344
0.356,0.348
0.296,0.32
0.364,0.352
0.34,0.344
0.308,0.32
0.372,0.356
0.328,0.336
0.296,0.32
0.384,0.364
0.508,0.332
0.3,0.324
0.308,0.328
0.412,0.376
0.352,0.348
0.296,0.32
0.38,0.364
0.328,0.336
0.3,0.332
0.404,0.372
0.304,0.328
0.328,0.328
0.356,0.372
0.316,0.348
0.48,0.316
0.408,0.372
0.384,0.36
0.308,0.324
0.404,0.364
0.348,0.344
0.388,0.356
0.28,0.316
0.352,0.36
0.368,0.368
0.456,0.372
0.372,0.372
0.964,0.372
0.82,0.368
0.424,0.376
0.44,0.38
0.42,0.38
0.416,0.38
0.372,0.372
0.448,0.368
0.344,0.328
0.4,0.356
0.42,0.372
0.344,0.336
0.352,0.356
0.372,0.368
0.276,0.32
0.368,0.352
0.404,0.376
0.296,0.324
0.272,0.328
0.412,0.372
0.46,0.324
0.432,0.32
0.36,0.352
0.412,0.372
0.384,0.368
0.472,0.312
0.248,0.312
0.348,0.332
0.292,0.188
0.536,0.288
0.624,0.36
0.612,0.364
0.624,0.36
0.868,0.348
0.448,0.26
0.216,0.02
0.348,0.04
0.368,0.052
0.376,0.048
0.304,0.048
0.316,0.052
0.168,0.052
0.156,0.056
0.16,0.052
0.164,0.052
0.168,0.052
0.064,0.008
0.056,0.004
0.164,0.052
0.16,0.056
0.072,0.012
