0.34,0.06
0.336,0.06
0.328,0.06
0.32,0.06
0.316,0.06
0.308,0.056
0.3,0.06
0.276,0.06
0.272,0.06
0.268,0.06
0.264,0.06
0.26,0.06
0.256,0.064
0.256,0.06
0.24,0.06
0.244,0.06
0.248,0.06
0.224,0.06
0.236,0.064
0.228,0.06
0.236,0.06
0.22,0.06
0.22,0.06
0.216,0.06
0.236,0.06
0.2,0.06
0.224,0.06
0.208,0.056
0.204,0.056
0.2,0.06
0.2,0.056
0.204,0.056
0.196,0.06
0.196,0.056
0.192,0.056
1.028,0.032
0.872,0.048
0.52,0.048
0.34,0.048
0.492,0.048
0.408,0.048
0.4,0.044
0.384,0.048
0.416,0.044
0.58,0.048
0.896,0.024
2.104,0.008
2.076,0.008
2.076,0.008
2.412,0.008
2.364,0.008
3.72,0.012
3.264,0.008
0.724,0.008
0.26,0.008
0.26,0.004
0.252,0.008
0.256,0.008
0.248,0.008
0.252,0.008
0.252,0.004
0.256,0.008
0.248,0.008
0.248,0.008
0.272,0.004
0.24,0.008
0.252,0.008
0.252,0.008
0.268,0.008
0.076,0.0
0.076,0.0
0.068,0.0
0.152,0.0
0.668,0.008
0.668,0.008
0.652,0.008
0.616,0.032
0.592,0.056
0.596,0.052
0.6,0.052
0.6,0.052
0.596,0.052
0.604,0.052
0.6,0.052
0.6,0.056
0.596,0.052
0.584,0.052
0.588,0.06
0.596,0.056
0.604,0.056
0.532,0.056
0.528,0.056
0.516,0.056
0.492,0.06
0.476,0.056
0.464,0.06
