0.108,0.18
0.108,0.18
0.108,0.184
0.104,0.18
0.108,0.184
0.104,0.18
0.108,0.184
0.104,0.18
0.104,0.176
0.104,0.18
0.104,0.18
0.104,0.184
0.108,0.184
0.104,0.18
0.236,0.06
0.06,0.0
0.096,0.112
0.136,0.188
0.12,0.18
0.12,0.18
0.112,0.184
0.112,0.184
0.108,0.18
0.108,0.184
0.108,0.18
1.7,0.18
1.268,0.176
0.14,0.176
0.132,0.18
0.124,0.176
0.108,0.188
0.112,0.184
0.108,0.188
0.112,0.188
0.108,0.184
0.14,0.18
0.964,0.184
0.92,0.192
0.96,0.18
0.996,0.184
0.868,0.184
0.872,0.188
0.88,0.184
0.884,0.184
1.58,0.18
1.992,0.18
1.848,0.064
0.328,0.008
0.136,0.12
0.176,0.184
0.172,0.184
0.16,0.188
0.184,0.18
0.212,0.192
0.408,0.192
0.196,0.192
0.164,0.188
0.16,0.188
0.164,0.184
0.164,0.188
0.16,0.184
0.164,0.184
0.252,0.184
0.784,0.184
0.656,0.184
0.652,0.184
0.664,0.18
0.656,0.184
1.284,0.184
1.244,0.188
1.2,0.18
0.892,0.18
0.776,0.172
0.412,0.176
0.524,0.168
0.512,0.172
0.184,0.168
0.596,0.164
0.396,0.052
0.216,0.0
0.256,0.104
0.288,0.164
1.028,0.164
0.576,0.164
0.236,0.16
0.592,0.168
0.236,0.16
0.232,0.16
0.232,0.164
0.228,0.164
0.184,0.18
0.184,0.18
0.156,0.188
0.156,0.184
0.152,0.184
0.148,0.184
