0.168,0.0
0.164,0.0
0.164,0.0
0.092,0.0
0.06,0.0
0.46,0.004
0.696,0.032
0.14,0.008
0.072,0.004
0.036,0.0
0.036,0.0
0.036,0.0
0.108,0.008
0.132,0.008
0.128,0.012
0.124,0.008
0.244,0.004
0.28,0.0
0.128,0.0
0.156,0.016
0.148,0.016
0.14,0.012
0.132,0.012
0.128,0.012
0.128,0.012
0.124,0.012
0.072,0.004
0.028,0.0
0.028,0.0
0.028,0.0
0.048,0.004
0.084,0.008
0.124,0.012
0.128,0.012
0.14,0.004
0.16,0.0
0.188,0.008
0.284,0.024
0.164,0.0
0.148,0.0
0.144,0.0
0.048,0.0
0.044,0.0
0.044,0.0
0.048,0.0
1.78,0.004
1.872,0.016
0.14,0.0
0.644,0.144
1.28,0.308
0.864,0.208
1.048,0.256
0.932,0.216
1.1,0.272
0.864,0.208
1.068,0.248
0.788,0.184
1.036,0.256
0.788,0.184
0.992,0.24
0.784,0.196
1.112,0.28
0.852,0.216
1.096,0.268
0.812,0.2
0.932,0.24
0.792,0.208
0.908,0.236
0.88,0.224
0.92,0.236
0.688,0.172
0.136,0.008
0.084,0.0
0.116,0.004
0.188,0.0
0.244,0.0
0.332,0.0
0.952,0.004
0.124,0.004
0.168,0.012
0.16,0.008
0.64,0.148
1.18,0.296
0.56,0.128
0.14,0.012
0.14,0.012
0.776,0.196
1.092,0.284
0.848,0.224
1.044,0.28
0.748,0.2
0.968,0.252
0.76,0.208
0.916,0.256
0.856,0.236
0.944,0.264
