0.02,0.028
0.064,0.084
0.076,0.092
0.044,0.052
0.064,0.088
0.076,0.088
0.016,0.02
0.052,0.064
0.072,0.092
0.06,0.068
0.02,0.024
0.06,0.076
0.08,0.096
0.04,0.044
0.036,0.048
0.08,0.1
0.052,0.064
0.04,0.036
0.324,0.104
0.884,0.176
0.148,0.072
0.116,0.08
0.16,0.156
0.048,0.072
0.132,0.168
0.108,0.048
0.276,0.152
0.04,0.024
0.136,0.168
0.016,0.016
0.112,0.156
0.036,0.036
0.212,0.156
0.1,0.048
0.128,0.132
0.184,0.068
0.072,0.084
0.184,0.132
0.444,0.092
0.316,0.196
0.236,0.152
0.192,0.068
0.184,0.184
0.06,0.036
0.164,0.176
0.04,0.024
0.164,0.18
0.088,0.084
0.164,0.18
0.144,0.172
0.108,0.088
0.164,0.172
0.164,0.176
0.052,0.032
0.176,0.164
0.176,0.176
0.608,0.176
0.176,0.176
0.164,0.176
0.164,0.172
0.164,0.18
0.16,0.176
0.16,0.176
0.112,0.12
0.12,0.116
0.416,0.176
0.156,0.176
0.144,0.16
0.068,0.052
0.16,0.176
0.152,0.18
0.152,0.172
0.064,0.044
0.168,0.164
0.168,0.168
0.084,0.064
0.148,0.132
0.164,0.18
0.172,0.172
0.152,0.184
0.14,0.18
0.104,0.128
0.08,0.088
0.144,0.18
0.072,0.088
0.104,0.12
0.136,0.188
0.028,0.032
0.14,0.172
0.108,0.144
0.14,0.188
0.012,0.012
0.136,0.172
0.072,0.1
0.072,0.088
0.128,0.188
