0.176,0.064
0.176,0.06
0.176,0.06
0.172,0.06
0.172,0.06
0.344,0.012
0.132,0.024
0.196,0.06
0.184,0.064
0.18,0.06
0.176,0.06
0.176,0.06
0.172,0.06
0.172,0.06
0.168,0.06
0.156,0.048
0.052,0.0
0.056,0.0
0.056,0.0
0.052,0.0
0.156,0.048
0.176,0.06
0.172,0.06
0.144,0.068
0.116,0.08
0.116,0.08
0.056,0.036
0.0,0.0
0.0,0.0
0.0,0.0
0.016,0.008
0.128,0.084
0.124,0.08
0.14,0.076
0.152,0.072
0.156,0.072
0.156,0.072
0.16,0.068
0.304,0.0
0.144,0.044
0.18,0.076
0.16,0.076
0.156,0.072
0.152,0.076
0.144,0.076
0.148,0.072
0.148,0.072
0.544,0.076
0.172,0.064
0.196,0.052
0.168,0.064
0.14,0.072
0.18,0.06
0.452,0.068
0.152,0.076
0.14,0.072
0.14,0.076
0.144,0.072
0.144,0.076
0.16,0.068
0.156,0.072
0.164,0.068
0.304,0.0
0.136,0.048
0.18,0.08
0.172,0.076
0.376,0.076
0.156,0.076
0.152,0.076
0.34,0.076
0.948,0.084
0.188,0.072
0.216,0.072
0.212,0.072
0.212,0.072
0.16,0.072
0.152,0.076
0.148,0.072
0.148,0.072
0.152,0.076
0.144,0.072
0.144,0.072
0.148,0.072
0.148,0.072
0.196,0.056
0.208,0.048
0.352,0.0
0.148,0.04
0.192,0.064
0.18,0.064
0.128,0.08
0.128,0.08
0.12,0.084
0.124,0.08
0.12,0.08
0.12,0.08
