0.164,0.18
0.172,0.18
0.16,0.18
0.16,0.184
0.156,0.18
0.152,0.18
0.152,0.184
0.144,0.18
0.144,0.18
0.136,0.18
0.136,0.184
0.136,0.18
0.132,0.18
0.136,0.176
0.32,0.0
0.188,0.112
0.18,0.184
0.176,0.184
0.176,0.184
0.172,0.188
0.168,0.188
0.168,0.184
0.164,0.184
0.164,0.184
0.16,0.184
0.16,0.176
0.156,0.18
0.152,0.184
0.156,0.18
0.188,0.176
0.564,0.176
0.26,0.176
0.244,0.176
0.184,0.172
0.212,0.18
0.172,0.176
0.172,0.176
0.172,0.176
0.372,0.0
0.42,0.068
0.384,0.12
0.296,0.196
0.24,0.18
0.208,0.18
0.212,0.176
0.22,0.18
0.244,0.18
0.212,0.184
0.208,0.184
0.204,0.184
0.204,0.184
0.196,0.188
0.6,0.184
0.572,0.18
0.256,0.18
0.248,0.176
0.252,0.18
0.24,0.176
0.208,0.18
0.204,0.176
0.208,0.18
0.208,0.172
0.392,0.0
0.272,0.116
0.256,0.172
0.252,0.172
0.24,0.18
0.26,0.184
0.216,0.18
0.224,0.18
0.248,0.184
0.244,0.18
0.252,0.176
0.488,0.18
0.328,0.176
0.312,0.176
0.424,0.168
0.74,0.172
0.324,0.168
0.32,0.168
0.316,0.168
0.308,0.168
0.304,0.168
0.296,0.164
0.292,0.164
0.292,0.16
0.432,0.0
0.312,0.108
0.304,0.176
0.296,0.176
0.268,0.172
0.2,0.18
0.192,0.18
0.192,0.18
0.188,0.18
0.188,0.18
