0.06,0.0
0.056,0.0
0.06,0.0
0.056,0.0
0.06,0.0
0.136,0.0
0.148,0.0
0.144,0.0
0.148,0.0
0.076,0.0
0.056,0.0
0.052,0.0
0.016,0.0
0.02,0.0
0.016,0.0
0.02,0.0
0.088,0.004
0.108,0.0
0.108,0.0
0.104,0.0
0.032,0.0
0.02,0.0
0.02,0.0
0.044,0.0
0.112,0.0
0.124,0.0
0.216,0.0
0.404,0.004
0.424,0.0
0.6,0.0
2.396,0.004
1.912,0.0
0.996,0.004
0.776,0.0
0.528,0.0
0.132,0.0
0.2,0.0
0.876,0.0
0.624,0.0
1.364,0.0
0.456,0.004
0.4,0.0
1.284,0.004
0.38,0.004
0.228,0.0
0.096,0.0
0.124,0.004
0.412,0.0
0.452,0.0
2.4,0.008
1.028,0.004
0.228,0.0
0.212,0.0
0.628,0.0
0.2,0.008
0.2,0.0
0.196,0.0
0.192,0.0
0.132,0.0
0.064,0.0
0.064,0.0
0.06,0.0
0.128,0.0
0.156,0.0
0.156,0.0
0.152,0.004
0.036,0.0
0.024,0.0
0.02,0.0
0.06,0.0
0.968,0.0
1.812,0.0
1.08,0.0
0.784,0.0
0.304,0.0
0.288,0.0
0.292,0.0
0.264,0.0
0.26,0.0
0.268,0.0
0.248,0.0
0.36,0.0
0.26,0.0
0.316,0.0
0.28,0.0
0.22,0.0
0.204,0.0
0.172,0.0
0.112,0.004
0.316,0.0
0.084,0.0
0.088,0.004
0.116,0.004
0.108,0.004
0.112,0.004
0.108,0.004
