3.284,2.448
3.912,3.016
3.552,2.72
3.24,2.32
3.568,2.364
3.316,2.076
2.772,1.672
3.204,2.192
3.04,2.108
2.932,1.904
2.512,1.608
3.444,2.26
2.888,1.756
2.892,1.804
2.672,1.752
3.204,2.228
2.644,1.632
2.768,1.588
3.424,2.196
4.604,2.948
3.536,2.012
3.436,2.02
3.652,2.448
3.984,3.056
4.144,2.852
4.604,3.06
3.568,2.096
4.452,2.908
3.856,2.52
4.216,2.972
3.896,2.932
4.344,3.244
4.064,2.94
4.544,2.652
5.076,2.44
5.56,2.62
5.004,2.628
6.16,3.464
6.644,3.708
7.004,3.672
7.196,3.692
7.68,4.036
7.396,3.748
7.256,3.78
6.544,3.152
6.096,2.616
6.256,2.876
6.252,2.92
5.756,2.664
6.976,3.688
6.696,3.276
6.912,3.452
6.108,3.048
5.652,2.664
5.684,2.616
5.296,2.212
6.116,2.668
6.656,3.264
6.936,3.412
6.744,3.34
6.788,3.536
6.652,2.964
7.488,3.416
7.58,3.84
7.392,3.548
6.968,3.228
7.4,3.12
7.492,3.508
7.348,3.868
7.28,3.532
7.18,3.084
8.264,3.288
8.64,3.112
8.668,2.904
8.732,2.9
7.488,1.78
8.116,2.48
8.416,2.776
8.448,2.788
8.64,3.104
9.004,3.308
8.228,2.644
8.48,2.824
9.148,3.384
7.916,2.472
7.144,2.348
5.328,1.888
4.12,2.752
4.852,3.352
4.108,2.644
4.232,2.888
5.572,3.48
4.592,3.06
3.892,2.808
3.376,2.552
3.288,2.364
