0.008,0.012
0.004,0.012
0.008,0.016
0.004,0.012
0.008,0.012
0.008,0.012
0.004,0.012
0.008,0.012
0.004,0.016
0.008,0.012
0.004,0.012
0.008,0.012
0.004,0.012
0.008,0.012
0.008,0.012
0.004,0.012
0.008,0.012
0.004,0.016
0.008,0.012
0.004,0.012
0.008,0.012
0.004,0.012
0.008,0.012
0.004,0.012
0.008,0.012
0.008,0.012
0.004,0.012
0.008,0.012
0.004,0.008
0.008,0.012
0.004,0.012
0.004,0.012
0.008,0.008
0.004,0.012
0.008,0.012
0.004,0.012
0.008,0.008
0.212,0.028
0.772,0.056
0.776,0.052
0.776,0.048
0.832,0.052
0.852,0.048
0.904,0.052
1.0,0.056
1.0,0.056
1.004,0.056
1.004,0.056
1.004,0.056
1.008,0.056
1.008,0.06
1.004,0.052
1.696,0.004
1.76,0.0
1.748,0.0
1.76,0.0
1.752,0.0
1.752,0.0
1.736,0.0
1.736,0.0
1.752,0.0
1.744,0.0
1.748,0.0
1.764,0.0
1.76,0.0
1.772,0.0
1.772,0.0
1.772,0.0
1.764,0.0
1.768,0.0
1.776,0.0
1.764,0.0
1.768,0.0
1.78,0.0
1.776,0.0
1.772,0.0
0.86,0.016
0.244,0.02
0.244,0.024
0.2,0.02
0.168,0.02
0.164,0.02
0.168,0.02
0.168,0.016
0.168,0.02
0.168,0.024
0.168,0.02
0.172,0.02
0.168,0.024
0.172,0.02
0.168,0.02
0.172,0.024
0.172,0.02
0.168,0.02
0.172,0.024
0.172,0.02
