0.124,0.1
0.128,0.104
0.128,0.104
0.128,0.104
0.124,0.104
0.128,0.104
0.128,0.104
0.128,0.1
0.124,0.104
0.128,0.104
0.124,0.1
0.128,0.104
0.128,0.104
0.124,0.104
0.128,0.1
0.128,0.104
0.124,0.104
0.128,0.1
0.124,0.104
0.128,0.1
0.204,0.108
0.668,0.092
0.82,0.152
0.796,0.156
0.72,0.16
0.756,0.164
0.796,0.156
0.808,0.144
0.82,0.136
0.788,0.14
0.628,0.152
0.548,0.164
0.548,0.16
0.548,0.164
0.544,0.16
0.544,0.16
0.404,0.208
0.408,0.196
0.536,0.204
0.692,0.252
0.56,0.24
0.468,0.24
0.32,0.204
0.324,0.2
0.324,0.204
0.32,0.204
0.324,0.204
0.324,0.204
0.32,0.2
0.32,0.204
0.32,0.2
0.328,0.208
0.328,0.204
0.324,0.204
0.324,0.204
0.324,0.204
0.324,0.204
0.324,0.2
0.324,0.204
0.324,0.204
0.344,0.208
0.388,0.2
0.376,0.204
0.372,0.2
0.676,0.196
0.472,0.192
0.608,0.164
0.592,0.168
0.592,0.164
0.684,0.16
0.72,0.156
0.744,0.16
0.856,0.144
0.892,0.136
0.864,0.136
0.876,0.14
0.904,0.156
0.896,0.148
0.836,0.144
0.844,0.144
0.84,0.14
0.824,0.136
0.728,0.124
0.38,0.092
0.132,0.1
0.128,0.104
0.132,0.104
0.128,0.1
0.128,0.104
0.128,0.104
0.132,0.104
0.128,0.104
0.128,0.104
0.128,0.104
0.128,0.104
0.128,0.104
