0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.028
0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.028
0.212,0.032
0.212,0.032
0.212,0.028
0.208,0.032
0.212,0.032
0.212,0.032
0.212,0.028
0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.032
0.212,0.032
0.208,0.024
0.2,0.012
0.204,0.012
0.2,0.008
0.2,0.012
0.2,0.012
0.2,0.012
0.2,0.008
0.216,0.004
0.18,0.0
0.504,0.004
0.496,0.0
0.416,0.0
0.736,0.0
0.492,0.0
0.36,0.0
0.316,0.0
0.312,0.0
0.428,0.0
0.28,0.0
0.28,0.0
0.108,0.0
0.16,0.0
0.164,0.0
0.16,0.0
0.08,0.0
0.096,0.0
0.16,0.0
0.16,0.0
0.164,0.0
0.168,0.004
0.164,0.008
0.168,0.004
0.164,0.004
0.164,0.004
0.164,0.008
0.168,0.004
0.176,0.004
0.376,0.0
0.292,0.0
0.248,0.0
0.24,0.004
0.228,0.004
0.232,0.004
0.232,0.004
0.272,0.004
0.368,0.0
0.324,0.0
0.46,0.0
0.472,0.0
0.452,0.0
0.556,0.0
0.592,0.0
0.432,0.0
0.432,0.004
0.428,0.004
0.424,0.004
0.356,0.0
0.324,0.0
0.396,0.004
0.284,0.008
0.264,0.008
0.264,0.008
0.26,0.004
0.264,0.004
0.264,0.008
0.212,0.032
0.208,0.032
0.212,0.032
0.212,0.036
0.212,0.032
